"","geo","year","sector","SFA_per","SFL_per","SFL3","SFL3_per","SFA3","SFA3_per","SFL4","SFL4_per","SFA4","SFA4_per","SFL5","SFL5_per","SFA5","SFA5_per","fixed","GDP","int_paid","divs_paid","infl","bank_size","st","lt","total_debt","divs_paid_per","int_paid_per","fixed_per","debt_to_value","debt_to_gdp","app_int_rate_real","stlt","fin_profit_f3l","fin_profit_f3a","fin_profit_f5a","fin_profit_f5l","Group"
"2147","Lithuania",2007,"S14_S15",85.3,30.1,0,0,558.9,1.9,7685.8,26.5,0,0,0,0,12226.1,42.1,29912.3,29041,260,0,8.56798754503727,53.03,195.6,7490.2,7685.8,0,0.895285975000861,103.000241038532,1,0.264653421025447,-5.18512564386888,0.026114122453339,0,0,0,0,"Eastern"
"2148","Lithuania",2007,"S2",102.8,48.2,6321.6,21.8,3387.2,11.7,1268.7,4.4,4423.1,15.2,1508.5,5.2,9361.3,32.2,0,29041,336,0,8.56798754503727,53.03,2244.8,5345.4,7590.3,0,1.1569849523088,0,0.834208906669011,0.261364966771117,-4.14128504315987,0.419949863433981,0,0,0,0,"Eastern"
"2149","Lithuania",2008,"S1",42.2,92.7,2678.8,8.2,5642.7,17.3,5221,16,1423.4,4.4,7053.5,21.6,1699,5.2,90845.5,32696,2718,0,9.70480695345725,61.5,613.5,7286.3,7899.8,0,8.31294347932469,277.848972351358,0.528298101422429,0.241613653046244,24.7011273739941,0.0841991134046086,0,0,0,0,"Eastern"
"2150","Lithuania",2008,"S11",31.9,144,55.4,0.2,454,1.4,15741.9,48.1,848.8,2.6,25755.2,78.8,1061.8,3.2,40716.6,32696,678,0,9.70480695345725,61.5,2811.7,12985.6,15797.3,0,2.07364815267923,124.530829459261,0.380176884663979,0.483156961096159,-5.41293429167327,0.216524457861015,0,0,0,0,"Eastern"
"2151","Lithuania",2008,"S12",105.6,105.1,743.5,2.3,6605.2,20.2,3061.6,9.4,23731.6,72.6,3077.4,9.4,1108.3,3.4,954.4,32696,1338,0,9.70480695345725,61.5,357.3,3447.8,3805.1,0,4.09224369953511,2.91901149987766,0.55286596440247,0.116378150232444,25.4585264674778,0.103631301119555,0,0,0,0,"Eastern"
"2152","Lithuania",2008,"S13",23.7,17.1,3683.4,11.3,47.6,0.1,637.2,1.9,345,1.1,0,0,5274,16.1,19662.7,32696,214,0,9.70480695345725,61.5,380.5,3940.1,4320.6,0,0.654514313677514,60.1379373623685,1,0.132144604844629,-4.75179116861255,0.0965711530164209,0,0,0,0,"Eastern"
"2153","Lithuania",2008,"S14_S15",88.6,34,0,0,339.4,1,9282.8,28.4,0.4,0,0,0,16034,49,29511.8,32696,487,0,9.70480695345725,61.5,197.8,9084.9,9282.8,0,1.48947883533154,90.2611940298507,1,0.283912405187179,-4.45854504972131,0.0217723915508151,0,0,0,0,"Eastern"
"2154","Lithuania",2008,"S2",92.7,41.9,5642.7,17.3,2678.8,8.2,1423.4,4.4,5221,16,1699,5.2,7053.5,21.6,0,32696,421,0,9.70480695345725,61.5,1582.8,5483.3,7066.1,0,1.28761928064595,0,0.806163078572977,0.216115121115733,-3.7467820174954,0.288658289716047,0,0,0,0,"Eastern"
"2155","Lithuania",2009,"S1",57,115.8,4811.3,17.9,6405,23.8,5009.4,18.6,1432,5.3,7736.6,28.7,2099.4,7.8,86125.8,26935,2282,0,-3.29513406632091,0,471.5,9349.2,9820.7,0,8.47224800445517,319.754223129757,0.559351380907087,0.364607388156673,26.5317668929015,0.0504321225345484,0,0,0,0,"Eastern"
"2156","Lithuania",2009,"S11",34.1,144.2,70.5,0.3,266.9,1,13597.4,50.5,755.8,2.8,20654.4,76.7,1165.2,4.3,39281.9,26935,528,0,-3.29513406632091,0,2696.6,10971.4,13667.9,0,1.96027473547429,145.839613885279,0.39822214711718,0.507440133655096,7.15820008231459,0.245784494230454,0,0,0,0,"Eastern"
"2157","Lithuania",2009,"S12",124.1,122.8,580.3,2.2,7431.7,27.6,2158.5,8,21170.1,78.6,3645.7,13.5,1370.2,5.1,918.1,26935,1031,0,-3.29513406632091,0,211.1,2527.7,2738.8,0,3.82773343233711,3.4085762019677,0.42897642728483,0.10168182661964,40.9393578139476,0.08351465759386,0,0,0,0,"Eastern"
"2158","Lithuania",2009,"S13",31.2,34.1,6412.9,23.8,91.9,0.3,1272.7,4.7,304.8,1.1,0,0,5156.2,19.1,18964.5,26935,333,0,-3.29513406632091,0,312.5,7373.2,7685.6,0,1.23630963430481,70.4083905698905,1,0.285338778540932,7.62791224889612,0.0423832257364509,0,0,0,0,"Eastern"
"2159","Lithuania",2009,"S14_S15",89.9,36.9,0,0,866.9,3.2,8779.5,32.6,0,0,0,0,10971.2,40.7,26961.2,26935,389,0,-3.29513406632091,0,255.3,8524.2,8779.5,0,1.44421756079451,100.097271208465,1,0.325951364395768,7.7259103064257,0.0299500246357429,0,0,0,0,"Eastern"
"2160","Lithuania",2009,"S2",115.8,56.5,6405,23.8,4811.3,17.9,1432,5.3,5009.4,18.6,2099.4,7.8,7736.6,28.7,0,26935,241,0,-3.29513406632091,0,2069.2,5767.8,7837,0,0.894746612214591,0,0.78871623525623,0.290959717839243,6.37029037613334,0.358750303408579,0,0,0,0,"Eastern"
"2161","Lithuania",2010,"S1",60.3,116.5,7145.8,25.5,6136.4,21.9,4704.2,16.8,2074.8,7.4,8370.1,29.9,2520,9,85771.8,28028,1728,0,2.37852336903453,63.59,479,11371.1,11850,0,6.16526330812045,306.02183530755,0.586050514092413,0.422791494220066,12.2037551119781,0.0421243327382575,0,0,0,0,"Eastern"
"2162","Lithuania",2010,"S11",36.9,135,77.5,0.3,155.7,0.6,12498.6,44.6,703.9,2.5,19920.2,71.1,1209.2,4.3,38439,28028,268,0,2.37852336903453,63.59,2623.5,9952.6,12576.1,0,0.956186670472385,137.144997859284,0.387000981650219,0.448697730840588,-0.247497057220852,0.26359946144726,0,0,0,0,"Eastern"
"2163","Lithuania",2010,"S12",117.7,116.8,346.2,1.2,7353.5,26.2,1219.4,4.4,20350.2,72.6,4519.5,16.1,2029.8,7.2,893,28028,745,0,2.37852336903453,63.59,72.1,1493.6,1565.6,0,2.6580562294848,3.18609961467104,0.257284185962433,0.0558584272869987,45.2070668200304,0.0482726298875201,0,0,0,0,"Eastern"
"2164","Lithuania",2010,"S13",32.7,45.5,9119.3,32.5,132.6,0.5,1923.3,6.9,267.2,1,0,0,4784.2,17.1,19680.1,28028,510,0,2.37852336903453,63.59,634,10408.5,11042.6,0,1.81960896246611,70.2158555729984,1,0.39398458684173,2.23995416343065,0.0609117548157756,0,0,0,0,"Eastern"
"2165","Lithuania",2010,"S14_S15",88.4,34.6,0,0,891.8,3.2,8309.5,29.6,0.1,0,0,0,10566.4,37.7,26759.8,28028,206,0,2.37852336903453,63.59,287.9,8021.6,8309.5,0,0.734979306407878,95.4752390466676,1,0.2964713857571,0.100566828931653,0.0358905953924404,0,0,0,0,"Eastern"
"2166","Lithuania",2010,"S2",116.5,59.6,6136.4,21.9,7145.8,25.5,2074.8,7.4,4704.2,16.8,2520,9,8370.1,29.9,0,28028,246,0,2.37852336903453,63.59,1957.7,6253.5,8211.2,0,0.877693734836592,0,0.765170717161175,0.292964178678464,0.617384659024706,0.313056688254577,0,0,0,0,"Eastern"
"2167","Lithuania",2011,"S1",57.1,109.8,8090.3,25.9,5779.9,18.5,5027.2,16.1,1906.9,6.1,9097.7,29.1,2421.4,7.7,90177.7,31275,1662,0,5.22825069698247,57.22,620.3,12497.1,13117.5,0,5.31414868105516,288.337969624301,0.590474089812381,0.419424460431655,7.44184650141662,0.049635515439582,0,0,0,0,"Eastern"
"2168","Lithuania",2011,"S11",36.6,121.9,74.5,0.2,184.4,0.6,12077.1,38.6,981.1,3.1,20115.5,64.3,1257.1,4,40641.9,31275,204,0,5.22825069698247,57.22,2547.8,9603.8,12151.6,0,0.652278177458034,129.950119904077,0.376594115988112,0.388540367705835,-3.54945942669708,0.265290822382807,0,0,0,0,"Eastern"
"2169","Lithuania",2011,"S12",106.8,104.6,328.9,1.1,7237.6,23.1,1682.3,5.4,19580.1,62.6,4405.4,14.1,1868.2,6,877.2,31275,714,0,5.22825069698247,57.22,140.3,1870.9,2011.2,0,2.28297362110312,2.80479616306954,0.313437022722314,0.0643069544364508,30.27294262044,0.0749906462130526,0,0,0,0,"Eastern"
"2170","Lithuania",2011,"S13",24.6,45.7,10293.4,32.9,10.8,0,2197.7,7,77.6,0.2,0,0,4581.5,14.6,21034.1,31275,576,0,5.22825069698247,57.22,675.8,11815.3,12491.1,0,1.84172661870504,67.2553157474021,1,0.399395683453237,-0.616967463320102,0.0571970241974389,0,0,0,0,"Eastern"
"2171","Lithuania",2011,"S14_S15",81.2,29.7,0,0,953.7,3,8068.2,25.8,266.2,0.9,0,0,10137.8,32.4,27624.6,31275,169,0,5.22825069698247,57.22,335.3,7732.9,8068.2,0,0.540367705835332,88.3280575539568,1,0.257976019184652,-3.13360752998116,0.0433601882864126,0,0,0,0,"Eastern"
"2172","Lithuania",2011,"S2",109.8,56.3,5779.9,18.5,8090.3,25.9,1906.9,6.1,5027.2,16.1,2421.4,7.7,9097.7,29.1,0,31275,383,0,5.22825069698247,57.22,1758.1,5928.7,7686.8,0,1.22462030375699,0,0.760451910330227,0.245780975219824,-0.245683178639336,0.296540556951777,0,0,0,0,"Eastern"
"2173","Lithuania",2012,"S1",53.9,107.4,10312.4,30.9,5034.8,15.1,5009.2,15,1090.9,3.3,9713.3,29.1,2941.6,8.8,94623.6,33348,1607,0,2.6985133104707,52.7,722.6,14599.1,15321.6,0,4.81887969293511,283.745951781216,0.612009634550168,0.459445843828715,7.78994742470056,0.0494962018206602,0,0,0,0,"Eastern"
"2174","Lithuania",2012,"S11",38.3,121.4,34.8,0.1,232.4,0.7,12444.2,37.3,862.2,2.6,22083.3,66.2,1467.8,4.4,42816.1,33348,208,0,2.6985133104707,52.7,2683.4,9795.6,12479,0,0.623725560753269,128.391807604654,0.361058147171919,0.374205349646156,-1.03171308609375,0.273939319694557,0,0,0,0,"Eastern"
"2175","Lithuania",2012,"S12",100.7,98.3,312.9,0.9,6634,19.9,1169.2,3.5,18915.4,56.7,4318.9,13,2411.8,7.2,861.7,33348,566,0,2.6985133104707,52.7,187.2,1294.9,1482.1,0,1.69725320858822,2.58396305625525,0.25549043268402,0.0444434448842509,35.4905427586204,0.14456714804232,0,0,0,0,"Eastern"
"2176","Lithuania",2012,"S13",24.9,51.3,12703.2,38.1,1,0,2519.9,7.6,84.5,0.3,0,0,4485.2,13.4,22319.5,33348,659,0,2.6985133104707,52.7,783.4,14439.7,15223.1,0,1.97613050257887,66.9290512174643,1,0.456492143456879,1.63043414438409,0.054253204706469,0,0,0,0,"Eastern"
"2177","Lithuania",2012,"S14_S15",82.1,28.6,0,0,905.9,2.7,7888.4,23.7,241.4,0.7,0,0,11265.8,33.8,28626.3,33348,175,0,2.6985133104707,52.7,434.4,7454,7888.4,0,0.524769101595298,85.8411299028428,1,0.236547918915677,-0.48006597007214,0.0582774349342635,0,0,0,0,"Eastern"
"2178","Lithuania",2012,"S2",107.4,53.2,5034.8,15.1,10312.4,30.9,1090.9,3.3,5009.2,15,2941.6,8.8,9713.3,29.1,0,33348,228,0,2.6985133104707,52.7,1349,4776.7,6125.7,0,0.68369917236416,0,0.675581485116848,0.183690176322418,1.0235102949948,0.282412544225093,0,0,0,0,"Eastern"
"2179","Lithuania",2013,"S1",52.6,99.6,8919,25.5,5734.9,16.4,5546.4,15.9,1124.2,3.2,10155.6,29,3747.7,10.7,99051.6,34960,1321,0,1.28768338682048,50.3,667.1,13798.3,14465.4,0,3.77860411899313,283.328375286041,0.587522846350676,0.413770022883295,7.8444526066536,0.0483465354427719,0,0,0,0,"Eastern"
"2180","Lithuania",2013,"S11",38.1,120.5,76.5,0.2,199.9,0.6,11787.1,33.7,889.1,2.5,24000.4,68.7,1967.7,5.6,44837.9,34960,217,0,1.28768338682048,50.3,2285.8,9577.8,11863.6,0,0.62070938215103,128.254862700229,0.330794111086326,0.339347826086957,0.541440993637391,0.238656058802648,0,0,0,0,"Eastern"
"2181","Lithuania",2013,"S12",94.9,93.3,121.9,0.3,7589,21.7,1432.9,4.1,18212.2,52.1,4549.7,13,2817.2,8.1,847.9,34960,404,0,1.28768338682048,50.3,153.1,1401.7,1554.8,0,1.15560640732265,2.42534324942792,0.254697354410681,0.0444736842105263,24.6963660086001,0.109224513091246,0,0,0,0,"Eastern"
"2182","Lithuania",2013,"S13",22.3,48.1,11844.6,33.9,1.1,0,2821.4,8.1,89,0.3,0,0,4397.5,12.6,23309.1,34960,615,0,1.28768338682048,50.3,747.3,13918.7,14666,0,1.7591533180778,66.6736270022883,1,0.419508009153318,2.90568903919888,0.0536903590134136,0,0,0,0,"Eastern"
"2183","Lithuania",2013,"S14_S15",86.6,27.1,0,0,1069,3.1,7829.7,22.4,258.6,0.7,0,0,12959.7,37.1,30056.7,34960,85,0,1.28768338682048,50.3,417.4,7412.3,7829.7,0,0.243135011441648,85.9745423340961,1,0.223961670480549,-0.202073465622988,0.0563118060521026,0,0,0,0,"Eastern"
"2184","Lithuania",2013,"S2",99.6,52.1,5734.9,16.4,8919,25.5,1124.2,3.2,5546.4,15.9,3747.7,10.7,10155.6,29,0,34960,151,0,1.28768338682048,50.3,1665.8,5193.3,6859.1,0,0.431922196796339,0,0.646670060715767,0.196198512585812,0.913771614564542,0.320759440047754,0,0,0,0,"Eastern"
"2185","Lithuania",2014,"S1",55.2,100.3,11129,30.4,4650.7,12.7,5290.6,14.5,1499.4,4.1,11058,30.2,4363.4,11.9,102460,36568,1246,0,1.02747037475439,48.09,575.3,15844.3,16419.6,0,3.40735068912711,280.19033034347,0.597563105948118,0.449015532706191,6.56102142772557,0.036309587675063,0,0,0,0,"Eastern"
"2186","Lithuania",2014,"S11",41,118.3,96.7,0.3,163.4,0.4,11767.5,32.2,1466.5,4,25042.2,68.5,2583.9,7.1,46649.3,36568,202,0,1.02747037475439,48.09,1994.5,9869.8,11864.2,0,0.552395537081601,127.568639247429,0.321467279387857,0.324442135200175,0.675130727721967,0.202081095868204,0,0,0,0,"Eastern"
"2187","Lithuania",2014,"S12",97.9,96.9,74.1,0.2,6649,18.2,1340.1,3.7,18194.9,49.8,6708.9,18.3,5046,13.8,850.4,36568,303,0,1.02747037475439,48.09,138.2,1276,1414.2,0,0.828593305622402,2.32553051848611,0.174096096317908,0.0386731568584555,20.3980705671209,0.108307210031348,0,0,0,0,"Eastern"
"2188","Lithuania",2014,"S13",27.4,52.6,14001.4,38.3,51,0.1,2850,7.8,97.7,0.3,0,0,5208.8,14.2,23859.5,36568,587,0,1.02747037475439,48.09,664.4,16186.9,16851.4,0,1.60522861518267,65.2469372128637,1,0.460823670969153,2.45591972933192,0.0410455368229865,0,0,0,0,"Eastern"
"2189","Lithuania",2014,"S14_S15",83.6,27.1,0,0,830.5,2.3,7853.2,21.5,260.6,0.7,0,0,12217.8,33.4,31100.8,36568,154,0,1.02747037475439,48.09,387,7466.2,7853.2,0,0.421133231240429,85.0492233646904,1,0.214756070881645,0.933513682699896,0.0518335967426536,0,0,0,0,"Eastern"
"2190","Lithuania",2014,"S2",100.3,54.7,4650.7,12.7,11129,30.4,1499.4,4.1,5290.6,14.5,4363.4,11.9,11058,30.2,0,36568,145,0,1.02747037475439,48.09,1097.4,5052.8,6150.1,0,0.396521548895209,0,0.584971703048462,0.168182563990374,1.330214866136,0.217186510449652,0,0,0,0,"Eastern"
"2191","Lithuania",2015,"S1",64.1,107.7,11671.4,31.2,4672.5,12.5,5790.8,15.5,1616.9,4.3,11852.7,31.7,4994.3,13.3,105913.9,37434,1145,0,0.306313742585544,46.89,618.2,16844.1,17462.2,0,3.05871667468077,282.935032323556,0.595676601318783,0.466479670887429,6.25070656413411,0.0367012781923641,0,0,0,0,"Eastern"
"2192","Lithuania",2015,"S11",44,125.7,107.2,0.3,122.7,0.3,12075.1,32.3,1589.4,4.2,27923.1,74.6,2841.6,7.6,48562.7,37434,263,0,0.306313742585544,46.89,1832.5,10349.8,12182.3,0,0.702569856280387,129.728856120105,0.303757100041391,0.32543409734466,1.85255609315976,0.177056561479449,0,0,0,0,"Eastern"
"2193","Lithuania",2015,"S12",106.6,104.6,48.5,0.1,7624.3,20.4,1303.7,3.5,18480.8,49.4,6818.2,18.2,5415.9,14.5,859.4,37434,171,0,0.306313742585544,46.89,70.8,1281.3,1352.2,0,0.456803974995993,2.29577389538922,0.165499853128366,0.0361222418122562,12.3397445328175,0.05525638023882,0,0,0,0,"Eastern"
"2194","Lithuania",2015,"S13",30.1,54,15218.4,40.7,1.5,0,2928.1,7.8,129.7,0.3,0,0,5874.3,15.7,24142.4,37434,569,0,0.306313742585544,46.89,322.8,17823.7,18146.5,0,1.52000854837848,64.4932414382647,1,0.484759843992093,2.82927714270914,0.0181107177522063,0,0,0,0,"Eastern"
"2195","Lithuania",2015,"S14_S15",89.3,29.5,0,0,626.7,1.7,8327.8,22.2,260.9,0.7,0,0,13751.1,36.7,32349.4,37434,143,0,0.306313742585544,46.89,441.1,7886.7,8327.8,0,0.382005663300743,86.4171608697975,1,0.222466207191323,1.41082643849469,0.0559296030025232,0,0,0,0,"Eastern"
"2196","Lithuania",2015,"S2",107.7,63.7,4672.5,12.5,11671.4,31.2,1616.9,4.3,5790.8,15.5,4994.3,13.3,11852.7,31.7,0,37434,101,0,0.306313742585544,46.89,840.6,5448.9,6289.4,0,0.269808195757867,0,0.557388090785824,0.168013036277181,1.29956281161676,0.154269669107526,0,0,0,0,"Eastern"
"2197","Lithuania",2016,"S1",76,118.9,11088.2,28.5,7776.6,20,5739.1,14.8,2230.2,5.7,12985.4,33.4,5595.5,14.4,109512.8,38849,969,0,0.950554934385252,46.86,706.5,16120.9,16827.3,0,2.49427269685191,281.89348503179,0.564433949290068,0.433146284331643,4.8079446466527,0.0438250966137126,0,0,0,0,"Eastern"
"2198","Lithuania",2016,"S11",43.6,127.5,136.1,0.4,112.6,0.3,12784.8,32.9,1914.2,4.9,28780.9,74.1,2744.7,7.1,50826.3,38849,212,0,0.950554934385252,46.86,1823.7,11097.1,12920.9,0,0.545702592087312,130.830394604752,0.3098403426231,0.332592859533064,0.690197644769451,0.164340233033856,0,0,0,0,"Eastern"
"2199","Lithuania",2016,"S12",119.9,119.1,15.5,0,11205.2,28.8,1394.1,3.6,19982.6,51.4,6993,18,6064.3,15.6,887.3,38849,153,0,0.950554934385252,46.86,89.1,1320.5,1409.6,0,0.393832531081881,2.28397127339185,0.167757598838455,0.0362840742361451,9.903588084911,0.067474441499432,0,0,0,0,"Eastern"
"2200","Lithuania",2016,"S13",29.7,51.6,15060.1,38.8,1.5,0,2746,7.1,149.6,0.4,0,0,6139.5,15.8,23892.3,38849,517,0,0.950554934385252,46.86,3.1,17803,17806.1,0,1.33079358542047,61.500424721357,1,0.458341270045561,1.95294442819274,0.000174127955962478,0,0,0,0,"Eastern"
"2201","Lithuania",2016,"S14_S15",91.3,29.1,0,0,580.7,1.5,8870.8,22.8,240.6,0.6,0,0,13435.4,34.6,33906.9,38849,87,0,0.950554934385252,46.86,303.3,8567.5,8870.8,0,0.223943988262246,87.2786944322891,1,0.228340497824912,0.0301908833538472,0.0354012255617158,0,0,0,0,"Eastern"
"2202","Lithuania",2016,"S2",118.9,75.4,7776.6,20,11088.2,28.5,2230.2,5.7,5739.1,14.8,5595.5,14.4,12985.4,33.4,0,38849,102,0,0.950554934385252,46.86,979.7,9027.2,10006.8,0,0.262555020721254,0,0.641366977945559,0.257581919740534,0.0687519369422454,0.108527561148529,0,0,0,0,"Eastern"
"2203","Lithuania",2017,"S1",81.3,117.4,12064.4,28.6,11863.6,28.1,6718.3,15.9,2104.5,5,14083.3,33.4,7173.4,17,0,42191,921,0,4.2544725233174,0,939.7,17842.9,18782.7,0,2.18293000876964,0,0.571493336578835,0.445182621886184,0.64897586269739,0.0526652057681207,0,0,0,0,"Eastern"
"2204","Lithuania",2017,"S11",43.2,129.4,561,1.3,100.1,0.2,13623.4,32.3,1850.5,4.4,31013.3,73.5,3674.5,8.7,0,42191,187,0,4.2544725233174,0,2073.3,12111.1,14184.4,0,0.443222488208386,0,0.313830128524239,0.336194923087862,-2.93612278698735,0.171190065311987,0,0,0,0,"Eastern"
"2205","Lithuania",2017,"S12",120.6,120.6,26,0.1,15496.3,36.7,1842.1,4.4,20450.7,48.5,7614.9,18,6725.7,15.9,0,42191,165,0,4.2544725233174,0,142.2,1725.9,1868.1,0,0.391078666066223,0,0.196994621955077,0.0442772155198976,4.57803108997953,0.0823917955849122,0,0,0,0,"Eastern"
"2206","Lithuania",2017,"S13",30.5,47.8,15739.9,37.3,1.5,0,2358.6,5.6,140.3,0.3,0,0,6277.8,14.9,0,42191,471,0,4.2544725233174,0,2.4,18096.1,18098.5,0,1.11635182858904,0,1,0.428965893199972,-1.65204690793491,0.000132625261796741,0,0,0,0,"Eastern"
"2207","Lithuania",2017,"S14_S15",93.8,26.3,0,0,528.2,1.3,9469.4,22.4,238.2,0.6,0,0,15040.3,35.6,0,42191,98,0,4.2544725233174,0,285.3,9184.1,9469.4,0,0.232277025905999,0,1,0.224441231542272,-3.21956006846282,0.0310645572238978,0,0,0,0,"Eastern"
"2208","Lithuania",2017,"S2",117.4,80.8,11863.6,28.1,12064.4,28.6,2104.5,5,6718.3,15.9,7173.4,17,14083.3,33.4,0,42191,129,0,4.2544725233174,0,1036.1,12931.9,13968.1,0,0.305752411651774,0,0.660695787905305,0.331068237301794,-3.33093961619331,0.0801197039878131,0,0,0,0,"Eastern"
"2209","Luxembourg",1995,"S1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35603.1,15777,20178,2347,2.33207054562243,85.07,0,0,0,14.8760854408316,127.895037079293,225.664575014261,0,0,0,0,0,0,0,0,"Other"
"2210","Luxembourg",1995,"S11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9932.4,15777,666,173,2.33207054562243,85.07,0,0,0,1.09653292767953,4.22133485453508,62.9549343981746,0,0,0,0,0,0,0,0,"Other"
"2211","Luxembourg",1995,"S12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763.5,15777,19078,2174,2.33207054562243,85.07,0,0,0,13.7795525131521,120.922862394625,17.5160043100716,0,0,0,0,0,0,0,0,"Other"
"2212","Luxembourg",1995,"S13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9018.9,15777,0,0,2.33207054562243,85.07,0,0,0,0,0,57.1648602395893,0,0,0,0,0,0,0,0,"Other"
"2213","Luxembourg",1995,"S14_S15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13888.3,15777,358,0,2.33207054562243,85.07,0,0,0,0,2.26912594282817,88.0287760664258,0,0,0,0,0,0,0,0,"Other"
"2214","Luxembourg",1995,"S2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15777,33886,2371,2.33207054562243,85.07,0,0,0,15.0282056157698,214.781010331495,0,0,0,0,0,0,0,0,0,"Other"
"2215","Luxembourg",1996,"S1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37395,16714,18258,8115,4.48787187928772,85.68,0,0,0,48.5521120019146,109.237764748115,223.734593753739,0,0,0,0,0,0,0,0,"Other"
"2216","Luxembourg",1996,"S11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11026.4,16714,616,337,4.48787187928772,85.68,0,0,0,2.01627378245782,3.68553308603566,65.9710422400383,0,0,0,0,0,0,0,0,"Other"
"2217","Luxembourg",1996,"S12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2708.3,16714,17308,7778,4.48787187928772,85.68,0,0,0,46.5358382194567,103.553906904392,16.2037812612181,0,0,0,0,0,0,0,0,"Other"
"2218","Luxembourg",1996,"S13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9484.9,16714,0,0,4.48787187928772,85.68,0,0,0,0,0,56.7482350125643,0,0,0,0,0,0,0,0,"Other"
"2219","Luxembourg",1996,"S14_S15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14175.5,16714,273,0,4.48787187928772,85.68,0,0,0,0,1.63336125403853,84.8121335407443,0,0,0,0,0,0,0,0,"Other"
"2220","Luxembourg",1996,"S2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16714,32191,8280,4.48787187928772,85.68,0,0,0,49.5393083642455,192.599018786646,0,0,0,0,0,0,0,0,0,"Other"
"2221","Luxembourg",1997,"S1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39183,17498,19345,9549,-0.959847187462799,85.76,0,0,0,54.5719510801234,110.555492056235,223.928448965596,0,0,0,0,0,0,0,0,"Other"
"2222","Luxembourg",1997,"S11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12004.3,17498,642,412,-0.959847187462799,85.76,0,0,0,2.35455480626357,3.66899074179906,68.6038404389073,0,0,0,0,0,0,0,0,"Other"
"2223","Luxembourg",1997,"S12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682.1,17498,18391,9137,-0.959847187462799,85.76,0,0,0,52.2173962738599,105.103440393188,15.3280374899989,0,0,0,0,0,0,0,0,"Other"
"2224","Luxembourg",1997,"S13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9914.6,17498,0,0,-0.959847187462799,85.76,0,0,0,0,0,56.6613327237399,0,0,0,0,0,0,0,0,"Other"
"2225","Luxembourg",1997,"S14_S15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14582,17498,247,0,-0.959847187462799,85.76,0,0,0,0,1.41158989598811,83.3352383129501,0,0,0,0,0,0,0,0,"Other"
"2226","Luxembourg",1997,"S2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17498,34656,11089,-0.959847187462799,85.76,0,0,0,63.3729569093611,198.056920790948,0,0,0,0,0,0,0,0,0,"Other"
"2227","Luxembourg",1998,"S1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,41409.2,18184,20594,8072,-2.00367242106425,0,0,0,0,44.3906731192257,113.253409590849,227.723273207215,0,0,0,0,0,0,0,0,"Other"
"2228","Luxembourg",1998,"S11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12889.4,18184,708,523,-2.00367242106425,0,0,0,0,2.87615486141663,3.89353277606687,70.883194016718,0,0,0,0,0,0,0,0,"Other"
"2229","Luxembourg",1998,"S12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870,18184,19540,7548,-2.00367242106425,0,0,0,0,41.5090189177299,107.457105147382,15.7831060272767,0,0,0,0,0,0,0,0,"Other"
"2230","Luxembourg",1998,"S13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10571.8,18184,0,0,-2.00367242106425,0,0,0,0,0,0,58.1379234491861,0,0,0,0,0,0,0,0,"Other"
"2231","Luxembourg",1998,"S14_S15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15077.9,18184,274,0,-2.00367242106425,0,0,0,0,0,1.5068191816982,82.9184997800264,0,0,0,0,0,0,0,0,"Other"
"2232","Luxembourg",1998,"S2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18184,37399,10395,-2.00367242106425,0,0,0,0,57.1656401231852,205.669819621645,0,0,0,0,0,0,0,0,0,"Other"
"2233","Luxembourg",1999,"S1",7661.9,7492.7,73809.5,353.7,486971.5,2333.3,160153.7,767.4,191993,919.9,933010.1,4470.5,615011.7,2946.8,44381.6,20871,19463,11257,5.80073944561788,0,44053.2,189910.1,233963.2,53.9360835609219,93.2537971347803,212.647213837382,0.200487191952035,11.2099659815054,2.51809018228941,0.231968705192615,0,0,0,0,"Other"
